userId,itemId,rating
108337,2728,1.0
108337,3034,4.0
108361,153,5.0
108361,165,4.5
108361,780,3.5
108361,1580,4.5
108361,1721,4.0
108361,2028,4.0
108361,4973,4.5
108361,4993,3.5
108376,158,4.5
108376,500,5.0
108376,539,3.5
108376,585,5.0
108376,588,4.0
108376,745,2.5
108376,783,4.5
108376,1073,3.5
108376,1088,4.0
108376,1285,5.0
108376,1580,2.5
108376,1673,1.5
108376,1676,4.0
108376,1777,4.0
108376,2006,2.5
108376,2321,5.0
108376,2355,3.0
108376,3081,4.5
108376,5816,4.5
108491,2,1.5
108491,6,4.0
108491,95,3.5
108491,110,4.5
108491,112,4.5
108491,150,5.0
108491,165,4.0
108491,173,3.5
108491,185,2.5
108491,223,4.0
108491,231,3.0
108491,292,3.5
108491,293,4.5
108491,296,3.5
108491,316,4.0
108491,318,5.0
108491,344,2.0
108491,364,3.5
108491,377,3.0
108491,380,4.0
108491,442,3.0
108491,457,3.0
108491,480,3.5
108491,500,1.5
108491,502,0.5
108491,509,4.5
108491,524,3.5
108491,527,4.0
108491,541,3.5
108491,552,3.5
108491,588,3.5
108491,590,3.0
108491,592,4.0
108491,593,3.0
108491,608,3.0
108491,778,3.5
108491,780,0.5
108491,1265,4.5
108491,1370,4.0
108491,1485,2.5
108491,1552,3.5
108491,1573,4.0
108491,1580,4.0
108491,1584,4.0
108491,1610,3.5
108491,1653,4.5
108491,1682,4.0
108491,1721,1.5
108491,1732,3.0
108491,1777,3.0
108491,1792,3.5
108491,1831,3.0
108491,1917,2.0
108491,1923,4.0
108491,1954,4.0
108491,1961,4.0
108491,2000,4.0
108491,2012,3.0
108491,2028,5.0
108491,2046,3.0
108491,2355,3.0
108491,2501,4.0
108491,2502,5.0
108491,2692,4.5
108491,2762,4.0
108491,2791,4.0
108491,2959,5.0
108491,3527,4.0
108491,3578,4.5
108491,4034,4.0
108491,4226,4.5
108491,4886,3.5
108491,4995,4.5
108491,6537,3.0
108491,6934,3.5
108491,8665,4.5
108491,8874,4.0
108491,49530,4.5
108491,55765,4.0
108491,68954,4.0
108501,909,2.5
108501,965,3.5
108501,1125,4.5
108501,53519,3.5
108502,318,5.0
108502,5618,4.0
108502,48780,3.5
108654,180,1.0
108654,1090,5.0
108654,1676,3.0
108654,1968,5.0
108654,2694,4.0
108654,2770,2.0
108654,3593,3.0
108676,22,4.0
108676,105,3.5
108676,168,3.0
108676,543,3.5
108676,953,4.0
108676,1380,3.5
108676,1396,3.5
108676,1408,4.0
108676,1639,2.0
108676,2001,3.0
108676,2054,2.0
108676,2100,4.0
108676,2699,3.0
108676,3176,4.0
108726,527,5.0
108726,593,5.0
108726,1950,3.0
108773,2,5.0
108773,6,3.0
108773,11,5.0
108773,17,4.0
108773,19,3.0
108773,21,3.0
108773,95,3.0
108773,110,4.0
108773,141,4.0
108773,150,3.0
108773,153,3.0
108773,158,3.0
108773,160,3.0
108773,165,3.0
108773,172,3.0
108773,185,3.0
108773,196,2.0
108773,204,3.0
108773,231,3.0
108773,235,2.0
108773,252,3.0
108773,253,4.0
108773,256,4.0
108773,265,5.0
108773,288,3.0
108773,292,4.0
108773,296,3.0
108773,300,3.0
108773,316,4.0
108773,317,3.0
108773,318,5.0
108773,329,3.0
108773,337,3.0
108773,339,4.0
108773,344,3.0
108773,364,4.0
108773,377,3.0
108773,410,3.0
108773,442,3.0
108773,454,3.0
108773,457,3.0
108773,480,4.0
108773,500,4.0
108773,508,3.0
108773,509,3.0
108773,527,3.0
108773,539,3.0
108773,551,3.0
108773,586,3.0
108773,587,4.0
108773,590,3.0
108773,592,3.0
108773,597,5.0
108773,648,4.0
108773,780,5.0
108791,3,3.0
108791,6,5.0
108791,25,1.0
108791,74,4.0
108791,76,3.0
108791,79,4.0
108791,81,4.0
108791,86,3.0
108791,95,3.0
108791,100,5.0
108791,112,3.0
108791,140,3.0
108791,141,3.0
108791,260,3.0
108791,494,3.0
108791,608,3.0
108791,628,4.0
108791,640,4.0
108791,648,4.0
108791,653,4.0
108791,707,4.0
108791,714,3.0
108791,761,3.0
108791,762,3.0
108791,780,4.0
108791,786,3.0
108791,788,3.0
108791,799,3.0
108791,802,3.0
108791,805,4.0
108791,836,4.0
108791,839,3.0
108791,849,3.0
108791,880,4.0
108791,996,3.0
108825,3,2.0
108825,266,3.0
108825,508,3.0
108825,509,2.5
108825,553,2.0
108825,588,0.5
108825,594,3.5
108825,708,1.0
108825,780,3.0
108825,786,1.5
108825,1584,2.0
108825,1917,1.0
108922,6,5.0
108922,25,5.0
108922,62,2.0
108922,81,4.0
108922,260,5.0
108922,605,4.0
108922,608,3.0
108922,648,4.0
108922,661,4.0
108922,745,5.0
108922,778,5.0
108922,780,4.0
108922,802,1.0
108922,832,2.0
108922,858,5.0
108922,866,4.0
108922,994,5.0
108922,1073,5.0
108922,1393,3.0
108922,1407,4.0
108922,1485,4.0
108922,1552,4.0
108922,1672,4.0
108925,180,3.0
108925,277,3.0
108925,585,0.5
108925,1371,2.5
108925,1729,4.5
108925,2058,3.0
108953,150,4.0
108953,153,3.0
108953,165,3.0
108953,292,3.0
108953,339,5.0
108953,410,3.0
108953,457,4.0
108953,588,4.0
108953,592,3.0
108953,595,3.0
109003,11,4.0
109003,58,4.5
109003,62,2.0
109003,110,1.0
109003,141,3.5
109003,162,4.5
109003,223,4.0
109003,260,3.5
109003,272,4.5
109003,296,4.5
109003,300,4.0
109003,318,2.0
109003,344,2.5
109003,377,1.5
109003,380,2.5
109003,440,4.5
109003,471,5.0
109003,480,1.5
109003,539,2.0
109003,541,3.5
109003,590,2.5
109003,593,3.5
109003,597,2.5
109003,608,5.0
109003,648,1.0
109003,750,3.5
109003,778,4.5
109003,832,3.0
109003,858,3.5
109003,924,4.0
109003,1089,4.5
109003,1090,4.0
109003,1127,4.0
109003,1213,4.5
109003,1244,4.5
109003,1246,4.5
109003,1247,5.0
109003,1265,4.0
109003,1267,4.0
109003,1271,2.0
109003,1281,4.0
109003,1374,4.0
109003,1375,3.0
109003,1380,4.0
109003,1580,1.5
109003,1641,3.0
109003,1682,3.0
109003,1721,1.5
109003,1729,3.0
109003,1732,4.5
109003,1921,5.0
109003,1923,1.0
109003,1954,4.0
109003,1955,4.0
109003,1956,5.0
109003,1957,4.0
109003,1958,3.0
109003,1968,4.5
109003,2020,4.5
109003,2067,4.5
109003,2302,4.0
109003,2324,3.0
109003,2502,4.0
109003,2640,4.0
109003,2692,4.0
109003,2973,4.5
109003,3083,5.0
109003,3089,4.0
109003,3160,5.0
109003,3556,4.5
109003,4235,5.0
109003,4973,4.5
109003,4979,4.0
109003,4995,4.0
109003,6440,4.0
109003,8464,3.5
109003,8873,4.5
109003,30707,3.5
109003,46578,4.0
109003,48385,4.0
109003,58559,4.0
109054,3,5.0
109054,5,4.0
109054,14,4.0
109054,17,3.0
109054,25,5.0
109054,104,4.0
109054,141,5.0
109054,494,3.0
109054,648,2.0
109054,653,2.0
109054,708,5.0
109054,780,4.0
109054,784,2.0
109054,786,3.0
109054,788,4.0
109054,1073,5.0
109084,4351,4.0
109084,4896,5.0
109084,5816,5.0
109084,8368,4.5
109084,40815,5.0
109084,54001,4.0
109084,67087,4.0
109094,11,4.0
109094,21,3.0
109094,141,3.0
109094,150,4.0
109094,185,2.0
109094,196,3.0
109094,198,2.0
109094,233,2.0
109094,236,3.0
109094,246,3.0
109094,260,3.0
109094,265,1.0
109094,300,4.0
109094,317,2.0
109094,318,3.0
109094,339,2.0
109094,349,2.0
109094,350,3.0
109094,377,2.0
109094,435,3.0
109094,440,4.0
109094,454,4.0
109094,457,3.0
109094,480,4.0
109094,497,3.0
109094,508,3.0
109094,509,3.0
109094,527,5.0
109094,535,2.0
109094,541,5.0
109094,590,3.0
109094,592,2.0
109094,593,3.0
109094,595,4.0
109094,597,2.0
109094,608,3.0
109094,648,2.0
109094,750,5.0
109094,778,3.0
109094,780,1.0
109094,800,4.0
109094,802,3.0
109094,858,2.0
109094,866,3.0
109094,898,4.0
109094,903,5.0
109094,910,5.0
109094,913,3.0
109094,923,4.0
109094,924,3.0
109094,926,4.0
109094,928,4.0
109094,953,5.0
109094,954,5.0
109094,1090,3.0
109094,1092,3.0
109094,1125,4.0
109094,1213,4.0
109094,1245,3.0
109094,1247,4.0
109094,1252,3.0
109094,1265,5.0
109094,1267,5.0
109094,1278,4.0
109094,1283,5.0
109094,1285,4.0
109094,1374,3.0
109094,1377,2.0
109094,1391,2.0
109094,1393,5.0
109094,1394,4.0
109094,1396,3.0
109094,1416,2.0
109094,1485,3.0
109094,1544,2.0
109094,1580,2.0
109094,1597,3.0
109094,1608,2.0
109094,1635,4.0
109094,1653,2.0
109094,1680,2.0
109094,1719,3.0
109094,1729,3.0
109094,1732,2.0
109094,1735,1.0
109094,1810,5.0
109094,1834,5.0
109094,1883,4.0
109094,1907,4.0
109094,1923,5.0
109094,1945,3.0
109094,1955,2.0
109094,1956,4.0
109094,1957,2.0
109094,1958,3.0
109094,1961,4.0
109094,1965,4.0
109094,2010,3.0
109094,2020,4.0
109094,2059,4.0
109094,2082,3.0
109094,2100,4.0
109094,2108,2.0
109094,2109,3.0
109094,2125,3.0
109094,2176,3.0
109094,2186,4.0
109094,2268,5.0
109094,2289,3.0
109094,2300,3.0
109094,2302,5.0
109094,2324,4.0
109094,2395,4.0
109094,2454,3.0
109094,2463,2.0
109094,2469,5.0
109094,2470,4.0
109094,2501,4.0
109094,2640,3.0
109094,2642,1.0
109094,2692,3.0
109094,2762,3.0
109094,2791,4.0
109094,2926,3.0
109094,3060,4.0
109094,3176,3.0
109094,3543,4.0
109094,3699,3.0
109094,4011,3.0
109094,4226,4.0
109094,4973,3.0
109094,4992,4.0
109094,5060,4.0
109180,110,4.0
109180,1721,4.0
109180,1961,5.0
109180,2028,4.0
109180,2371,2.0
109180,3072,3.0
109257,902,4.0
109257,1961,3.0
109257,2728,4.0
109336,58,4.0
109336,260,4.0
109336,481,4.0
109336,543,4.0
109336,608,5.0
109336,922,4.0
109336,926,5.0
109336,950,4.0
109336,1262,4.0
109336,1945,5.0
109336,1961,4.0
109336,2006,4.0
109336,2132,4.0
109336,2291,4.0
109336,2321,4.0
109336,2359,4.0
109336,2433,4.0
109354,260,5.0
109354,318,5.0
109354,527,4.0
109354,593,4.0
109354,637,2.0
109354,750,4.0
109354,2722,2.0
109354,3082,3.0
109451,110,4.5
109451,260,4.5
109451,7090,4.0
109451,44191,4.5
109451,49530,4.0
109451,54001,3.5
109452,260,2.0
109452,1961,5.0
109590,628,4.0
109590,44191,3.5
109621,296,5.0
109621,318,5.0
109621,428,4.0
109621,471,3.0
109621,593,5.0
109621,608,5.0
109621,745,5.0
109621,832,2.0
109621,1249,5.0
109621,1266,3.0
109621,1358,5.0
109621,1584,2.0
109621,1641,4.0
109621,1678,5.0
109621,1719,5.0
109621,1923,1.0
109621,2028,3.0
109621,2294,3.0
109621,2762,5.0
109726,73,2.5
109726,1688,3.5
109726,2018,3.0
109780,306,4.0
109780,342,4.0
109780,1125,3.0
109780,1777,3.0
109780,1918,3.0
109780,2001,2.5
109873,17,4.0
109873,25,3.0
109873,58,4.0
109873,150,3.0
109873,265,4.0
109873,296,3.0
109873,300,3.0
109873,318,4.0
109873,337,4.0
109873,508,5.0
109873,527,5.0
109873,531,4.0
109873,593,4.0
109873,608,5.0
109873,858,5.0
109873,919,5.0
109873,920,4.0
109873,924,5.0
109873,1089,3.0
109873,1103,4.0
109873,1213,4.0
109873,1244,3.0
109873,1247,4.0
109873,1250,5.0
109873,1280,4.0
109873,1358,3.0
109873,1394,5.0
109873,1639,2.0
109873,1645,3.0
109873,1719,3.0
109873,1732,3.0
109873,1885,4.0
109873,1945,4.0
109873,2020,4.0
109873,2023,4.0
109873,2028,5.0
109873,2132,5.0
109873,2289,4.0
109873,2324,3.0
109873,2333,5.0
109873,2692,3.0
109873,2912,4.0
109873,3083,4.0
109873,3418,4.0
109982,2,3.5
109982,11,3.0
109982,16,3.5
109982,19,4.0
109982,73,3.0
109982,110,3.5
109982,141,3.5
109982,153,3.0
109982,158,3.0
109982,164,3.0
109982,173,2.5
109982,186,3.0
109982,231,3.5
109982,253,4.5
109982,256,2.5
109982,277,4.0
109982,293,4.5
109982,317,4.0
109982,318,4.5
109982,337,4.0
109982,342,3.0
109982,344,4.0
109982,345,3.5
109982,350,3.5
109982,364,4.5
109982,377,3.5
109982,383,2.5
109982,410,3.5
109982,428,4.5
109982,434,2.5
109982,442,3.5
109982,455,3.0
109982,457,4.0
109982,466,3.5
109982,480,4.0
109982,500,3.5
109982,507,4.0
109982,508,4.0
109982,539,3.0
109982,586,3.0
109982,587,3.0
109982,588,4.0
109982,590,4.0
109982,592,3.5
109982,594,4.0
109982,595,4.0
109982,597,3.0
109982,648,3.5
109982,673,2.5
109982,780,3.5
109982,788,3.5
109982,832,3.5
109982,858,5.0
109982,899,4.0
109982,903,4.5
109982,914,4.0
109982,920,4.0
109982,1059,3.5
109982,1073,4.0
109982,1246,4.0
109982,1266,4.0
109982,1380,3.0
109982,1393,3.5
109982,1407,3.0
109982,1479,3.0
109982,1485,3.0
109982,1552,2.5
109982,1573,3.5
109982,1580,3.5
109982,1588,3.0
109982,1619,4.0
109982,1653,4.0
109982,1682,4.0
109982,1721,4.0
109982,1835,3.5
109982,1884,4.5
109982,1907,4.5
109982,1911,3.0
109982,1923,4.0
109982,1961,4.5
109982,1997,5.0
109982,2005,3.5
109982,2011,3.0
109982,2012,3.5
109982,2028,4.5
109982,2054,3.0
109982,2078,4.5
109982,2085,3.0
109982,2100,3.0
109982,2125,3.5
109982,2186,4.0
109982,2291,4.0
109982,2324,5.0
109982,2640,3.5
109982,2642,3.0
109982,2671,3.0
109982,2687,3.5
109982,2762,4.0
109982,2959,4.5
109982,3034,3.5
109982,3081,3.5
109982,3114,4.0
109982,3178,4.5
109982,3418,3.5
109982,3578,4.5
109982,3681,4.5
109982,4011,4.5
109982,4034,4.5
109982,4701,3.5
109982,4886,4.5
109982,4973,5.0
109982,4993,5.0
109982,4995,4.5
109982,5618,4.5
109982,5816,3.5
109982,5956,4.0
109982,6537,3.0
109982,7347,4.0
109982,8961,4.0
109982,8984,4.0
109982,30793,4.5
109982,33660,4.0
109982,38061,3.5
109982,41566,4.0
109982,41569,4.0
109982,45722,4.0
110015,2,3.5
110015,16,4.0
110015,18,3.0
110015,70,3.5
110015,111,4.0
110015,163,3.5
110015,235,4.0
110015,260,4.0
110015,293,4.5
110015,296,5.0
110015,410,3.5
110015,457,4.0
110015,480,5.0
110015,500,3.5
110015,508,4.0
110015,541,3.5
110015,551,4.0
110015,592,4.0
110015,593,4.0
110015,594,4.0
110015,597,4.0
110015,608,4.5
110015,648,4.0
110015,750,3.5
110015,778,4.0
110015,788,3.5
110015,799,3.5
110015,837,4.0
110015,858,5.0
110015,899,4.0
110015,902,4.0
110015,903,4.0
110015,910,5.0
110015,919,4.0
110015,920,4.0
110015,922,4.5
110015,923,4.0
110015,924,4.0
110015,926,4.5
110015,955,4.0
110015,1089,4.5
110015,1090,3.5
110015,1124,4.0
110015,1213,3.5
110015,1244,4.0
110015,1246,3.5
110015,1248,4.0
110015,1251,3.5
110015,1252,4.0
110015,1259,4.5
110015,1260,4.5
110015,1265,3.5
110015,1272,3.5
110015,1281,5.0
110015,1380,4.5
110015,1485,3.5
110015,1544,3.5
110015,1580,3.5
110015,1673,4.0
110015,1682,4.0
110015,1721,4.5
110015,1907,4.0
110015,1911,3.0
110015,1920,3.5
110015,1921,4.0
110015,1923,4.0
110015,1945,4.5
110015,1968,4.5
110015,1997,4.0
110015,2000,3.5
110015,2010,4.0
110015,2011,4.5
110015,2012,4.0
110015,2020,4.0
110015,2023,4.0
110015,2028,4.0
110015,2115,4.0
110015,2144,4.0
110015,2160,4.5
110015,2176,4.5
110015,2313,5.0
110015,2324,4.0
110015,2355,4.5
110015,2617,3.5
110015,2687,4.5
110015,2692,3.5
110015,2728,4.0
110015,2762,4.0
110015,2959,4.0
110015,3030,4.5
110015,3083,4.0
110015,3114,4.5
110015,3160,4.0
110015,3168,3.5
110015,3681,4.5
110015,4025,3.0
110015,4148,3.5
110015,4226,4.0
110015,4232,3.0
110015,4638,3.5
110015,4886,4.5
110015,4896,5.0
110015,4993,4.0
110015,5618,4.0
110015,5816,4.5
110015,5971,4.0
110015,5995,5.0
110015,6016,4.0
110015,6537,3.5
110015,8368,4.5
110015,8464,4.0
110015,8874,3.0
110015,8961,4.5
110015,30707,4.5
110015,39183,4.0
110015,40815,4.5
110015,41566,4.0
110015,41569,4.0
110015,44022,4.0
110015,44191,4.0
110015,45722,4.0
110015,46578,4.0
110015,46972,4.0
110015,47099,4.0
110015,47610,3.5
110015,48780,3.5
110015,49530,4.0
110015,53121,3.5
110015,53519,3.0
110015,54001,4.5
110015,54272,4.0
110015,56152,3.5
110015,56949,3.5
110015,58559,5.0
110015,67087,4.0
110015,68954,4.0
110015,74458,4.5
110015,81847,4.0
110052,6,3.5
110052,12,2.5
110052,17,4.0
110052,110,2.5
110052,111,4.0
110052,141,4.0
110052,150,3.0
110052,235,2.5
110052,293,3.0
110052,296,3.0
110052,300,4.5
110052,306,4.5
110052,308,2.5
110052,377,3.0
110052,457,3.5
110052,466,3.5
110052,509,4.0
110052,592,3.5
110052,593,3.5
110052,597,3.0
110052,599,3.5
110052,608,3.0
110052,750,4.0
110052,780,3.0
110052,858,4.0
110052,899,5.0
110052,903,3.5
110052,912,4.0
110052,913,4.0
110052,914,4.5
110052,919,4.5
110052,922,3.0
110052,926,4.0
110052,928,4.0
110052,955,4.0
110052,965,4.0
110052,1090,4.0
110052,1103,3.0
110052,1213,3.0
110052,1244,5.0
110052,1246,4.0
110052,1247,5.0
110052,1248,3.0
110052,1249,2.5
110052,1251,5.0
110052,1252,3.5
110052,1259,3.0
110052,1260,5.0
110052,1262,3.0
110052,1272,3.5
110052,1277,4.5
110052,1281,4.0
110052,1284,5.0
110052,1377,2.5
110052,1391,3.0
110052,1580,3.5
110052,1584,3.0
110052,1597,2.5
110052,1610,3.0
110052,1616,3.5
110052,1673,3.0
110052,1732,4.5
110052,1884,4.0
110052,1923,3.0
110052,1945,4.0
110052,1947,3.5
110052,1965,3.5
110052,1997,3.5
110052,2009,3.5
110052,2010,5.0
110052,2019,4.5
110052,2028,3.5
110052,2067,4.0
110052,2114,3.0
110052,2115,3.0
110052,2117,3.5
110052,2140,2.5
110052,2160,3.5
110052,2176,4.0
110052,2186,4.0
110052,2300,3.5
110052,2313,3.5
110052,2324,3.5
110052,2395,4.5
110052,2617,2.5
110052,2692,2.5
110052,2728,3.5
110052,2762,3.0
110052,2770,1.5
110052,2788,4.0
110052,2959,4.0
110052,2976,2.5
110052,2989,2.5
110052,2990,2.0
110052,2993,2.0
110052,3089,4.5
110052,3107,1.5
110052,3160,4.0
110052,3168,2.5
110052,3210,2.5
110052,3527,3.5
110052,3578,4.0
110052,3638,1.5
110052,4105,2.0
110052,4226,3.5
110052,4641,4.0
110052,4993,4.0
110052,4995,3.0
110052,5528,4.0
110052,5618,3.5
110052,5816,3.5
110052,5902,4.5
110052,5956,3.0
110052,5995,4.0
110052,6016,4.0
110052,6947,3.0
110052,8810,2.0
110052,8873,4.0
110052,8874,3.5
110052,8914,3.0
110052,30707,2.5
110052,30810,3.0
110052,31410,3.5
110052,33166,4.5
110052,39183,3.5
110052,41566,2.0
110052,41569,3.0
110052,45722,4.5
110052,47610,3.0
110052,48385,4.0
110052,74458,4.0
110055,480,1.0
110055,1610,5.0
110120,21,3.0
110120,150,4.0
110120,165,4.0
110120,185,5.0
110120,231,4.0
110120,253,3.0
110120,266,4.0
110120,292,4.0
110120,296,4.0
110120,300,3.0
110120,316,3.0
110120,339,5.0
110120,344,3.0
110120,380,3.0
110120,434,4.0
110120,588,4.0
110120,590,5.0
110120,595,3.0
110231,1968,3.0
110244,260,5.0
110244,318,5.0
110244,527,4.5
110244,39183,4.0
110266,2,2.0
110266,3,2.5
110266,14,3.5
110266,16,4.0
110266,17,5.0
110266,21,4.0
110266,28,4.0
110266,62,3.0
110266,69,2.5
110266,104,3.5
110266,110,4.0
110266,111,4.0
110266,141,2.5
110266,150,4.0
110266,153,4.0
110266,160,2.0
110266,161,3.5
110266,164,4.0
110266,180,3.5
110266,186,2.0
110266,216,3.5
110266,231,3.5
110266,235,4.0
110266,239,3.0
110266,246,4.5
110266,253,4.0
110266,260,5.0
110266,261,4.0
110266,265,4.5
110266,272,4.0
110266,281,3.5
110266,293,4.0
110266,296,4.0
110266,300,3.5
110266,303,3.5
110266,317,3.0
110266,318,4.5
110266,329,3.5
110266,333,4.0
110266,339,3.0
110266,344,4.0
110266,348,4.0
110266,349,3.5
110266,350,2.0
110266,364,4.0
110266,377,3.0
110266,381,4.0
110266,431,4.0
110266,440,4.0
110266,442,3.5
110266,454,4.0
110266,457,4.0
110266,466,3.5
110266,480,4.0
110266,497,4.0
110266,500,4.0
110266,508,2.0
110266,527,4.0
110266,534,4.0
110266,539,3.0
110266,541,5.0
110266,552,3.5
110266,553,4.5
110266,586,3.0
110266,587,3.0
110266,588,4.0
110266,590,3.0
110266,592,5.0
110266,593,5.0
110266,595,4.0
110266,597,2.5
110266,616,3.5
110266,648,3.5
110266,674,3.0
110266,708,3.0
110266,750,3.5
110266,784,2.0
110266,788,3.5
110266,802,3.0
110266,830,2.5
110266,832,3.5
110266,837,4.0
110266,838,4.0
110266,858,4.0
110266,898,5.0
110266,899,4.0
110266,903,4.0
110266,910,4.0
110266,912,4.5
110266,913,4.0
110266,914,5.0
110266,919,4.0
110266,920,4.0
110266,923,4.0
110266,951,4.5
110266,953,5.0
110266,954,4.0
110266,955,3.0
110266,1049,3.5
110266,1073,4.0
110266,1088,4.0
110266,1090,4.5
110266,1091,2.0
110266,1092,4.0
110266,1103,4.5
110266,1124,4.0
110266,1125,4.0
110266,1127,3.0
110266,1213,4.0
110266,1246,4.0
110266,1247,3.5
110266,1250,3.0
110266,1252,4.5
110266,1254,4.0
110266,1257,4.5
110266,1262,3.0
110266,1265,4.5
110266,1266,4.5
110266,1272,4.5
110266,1278,4.5
110266,1282,4.0
110266,1284,5.0
110266,1285,4.5
110266,1367,2.5
110266,1370,4.0
110266,1371,2.5
110266,1372,4.0
110266,1374,4.0
110266,1375,3.0
110266,1376,4.0
110266,1377,3.0
110266,1378,4.0
110266,1380,3.0
110266,1387,4.0
110266,1393,4.0
110266,1394,3.5
110266,1396,4.0
110266,1408,4.0
110266,1416,4.0
110266,1441,3.0
110266,1485,4.5
110266,1562,3.0
110266,1566,2.5
110266,1580,3.0
110266,1587,4.0
110266,1610,4.0
110266,1641,4.0
110266,1673,4.0
110266,1676,4.0
110266,1682,2.5
110266,1721,3.5
110266,1732,4.0
110266,1912,2.0
110266,1917,2.0
110266,1920,3.0
110266,1923,4.5
110266,1954,4.0
110266,1955,4.0
110266,1956,4.5
110266,1957,4.5
110266,1958,3.5
110266,1961,4.0
110266,1968,4.5
110266,2000,4.0
110266,2001,3.0
110266,2003,4.0
110266,2006,4.0
110266,2011,2.5
110266,2012,3.0
110266,2020,4.5
110266,2023,2.5
110266,2028,4.0
110266,2054,2.5
110266,2064,3.5
110266,2078,4.0
110266,2085,3.5
110266,2087,4.0
110266,2088,1.5
110266,2100,4.0
110266,2109,4.0
110266,2114,4.0
110266,2115,4.0
110266,2125,4.0
110266,2134,4.5
110266,2139,3.5
110266,2144,4.0
110266,2161,3.0
110266,2193,3.0
110266,2268,4.0
110266,2289,3.5
110266,2291,4.0
110266,2302,2.5
110266,2335,4.0
110266,2355,4.0
110266,2359,3.5
110266,2371,3.5
110266,2395,3.0
110266,2470,4.0
110266,2502,3.5
110266,2539,3.0
110266,2565,4.0
110266,2616,4.0
110266,2640,4.0
110266,2671,3.5
110266,2699,4.0
110266,2728,5.0
110266,2762,4.5
110266,2770,2.5
110266,2791,4.0
110266,2805,2.0
110266,2959,4.5
110266,2966,3.5
110266,2973,4.5
110266,2989,3.5
110266,2990,4.0
110266,3033,2.5
110266,3034,4.0
110266,3072,4.0
110266,3087,3.5
110266,3088,4.0
110266,3101,3.5
110266,3104,3.5
110266,3114,4.0
110266,3146,3.0
110266,3160,4.0
110266,3175,2.5
110266,3176,3.5
110266,3396,4.0
110266,3479,4.0
110266,3527,4.0
110266,3578,4.5
110266,3686,4.0
110266,3698,3.5
110266,3763,3.5
110266,4326,4.0
110266,4351,4.5
110266,4499,3.0
110266,4558,3.0
110266,4643,3.0
110266,4857,4.0
110266,4886,4.0
110266,4896,2.5
110266,4993,4.5
110266,5060,3.5
110266,5064,4.0
110266,5481,3.5
110266,5902,4.0
110266,5956,3.5
110266,5991,4.0
110266,6373,4.0
110266,6936,2.0
110266,6947,4.0
110266,7090,4.0
110266,7451,3.0
110266,8665,4.0
110266,8961,4.0
110266,33660,4.0
110287,73,4.0
110287,260,3.0
110287,468,4.0
110287,541,3.5
110287,593,5.0
110287,1253,3.0
110287,1359,0.5
110287,1367,1.5
110287,1961,3.5
110287,2010,4.0
110287,2028,5.0
110287,2762,4.5
110287,4993,5.0
110287,4995,5.0
110287,5618,5.0
110287,5995,4.0
110287,8874,5.0
110287,8961,4.5
110287,44191,3.5
110287,46578,3.0
110287,53000,4.0
110287,58559,5.0
110287,68954,5.0
110287,81847,3.5
110316,158,1.0
110316,173,1.0
110316,318,3.0
110316,466,2.0
110316,552,2.0
110316,653,2.0
110316,832,2.0
110316,1246,3.0
110316,1380,2.0
110316,2054,2.0
110316,2699,1.0
110316,4993,5.0
110366,2160,3.0
110366,85414,1.5
110524,6,4.0
110524,105,3.0
110524,110,5.0
110524,150,5.0
110524,160,2.0
110524,165,3.0
110524,186,4.0
110524,218,1.0
110524,224,4.0
110524,225,4.0
110524,231,2.0
110524,235,4.0
110524,236,3.0
110524,237,3.0
110524,253,4.0
110524,261,4.0
110524,265,4.0
110524,273,4.0
110524,290,4.0
110524,292,4.0
110524,296,4.0
110524,306,5.0
110524,307,5.0
110524,308,5.0
110524,316,4.0
110524,318,5.0
110524,337,4.0
110524,339,4.0
110524,348,5.0
110524,349,4.0
110524,380,4.0
110524,381,4.0
110524,431,4.0
110524,434,2.0
110524,590,5.0
110524,592,3.0
110570,6,2.0
110570,11,2.0
110570,17,5.0
110570,21,2.0
110570,62,3.0
110570,73,4.0
110570,110,1.0
110570,111,4.0
110570,162,5.0
110570,185,2.0
110570,223,5.0
110570,249,4.0
110570,260,5.0
110570,262,3.0
110570,293,5.0
110570,300,3.0
110570,306,3.0
110570,316,2.0
110570,318,5.0
110570,329,4.0
110570,342,5.0
110570,348,5.0
110570,380,3.0
110570,426,3.0
110570,435,3.0
110570,440,2.0
110570,457,4.0
110570,480,2.0
110570,507,3.0
110570,527,3.0
110570,539,1.0
110570,541,5.0
110570,593,4.0
110570,608,5.0
110570,674,4.0
110570,708,2.0
110570,780,3.0
110570,837,2.0
110570,838,5.0
110570,858,2.0
110570,898,4.0
110570,902,4.0
110570,903,3.0
110570,905,3.0
110570,910,4.0
110570,912,3.0
110570,919,5.0
110570,924,2.0
110570,926,3.0
110570,928,2.0
110570,934,2.0
110570,965,4.0
110570,1103,4.0
110570,1127,2.0
110570,1249,4.0
110570,1250,4.0
110570,1260,4.0
110570,1265,2.0
110570,1269,4.0
110570,1277,4.0
110570,1278,4.0
110570,1281,3.0
110570,1371,2.0
110570,1372,2.0
110570,1373,3.0
110570,1374,4.0
110570,1375,3.0
110570,1376,2.0
110570,1387,3.0
110570,1394,3.0
110570,1396,4.0
110570,1441,3.0
110570,1544,1.0
110570,1610,4.0
110570,1653,4.0
110570,1678,3.0
110570,1682,3.0
110570,1690,3.0
110570,1721,4.0
110570,1732,4.0
110570,1831,4.0
110570,1882,1.0
